direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
Lord Cochranne 298, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|1850|35|1|1|-33.4499325|-70.654455|https://www.portalinmobiliario.com/MLC-1456757531-venta-depto-residencial-_JM#position=31&search_layout=grid&type=item&tracking_id=7e8ec5ac-2a0f-4a76-b794-1e4d8f2968f1
San Francisco / Cóndor, San Diego, Santiago, RM (Metropolitana)|3600|70|3|2|-33.4491364|-70.6475642|https://www.portalinmobiliario.com/MLC-1468454205-departamento-san-francisco-condor-id-98597-_JM#position=24&search_layout=grid&type=item&tracking_id=b61a227c-11e1-43a5-8f75-1d77877e37d2
Monjitas 300 - 600, Santiago, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)|6500|104|2|1|-33.4366393|-70.6421598|https://www.portalinmobiliario.com/MLC-2237158350-amplio-y-moderno-ano-1946-_JM#position=24&search_layout=grid&type=item&tracking_id=57d97b73-890b-45d1-95ef-2187c7939a83
Carmen 120, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3500|52|2|2|-33.4448608|-70.6426861|https://www.portalinmobiliario.com/MLC-2070942310-metro-santa-lucia-depto-estilo-mariposa-2d-2b-1-b-_JM#position=21&search_layout=grid&type=item&tracking_id=5de835be-8d08-4808-b8ad-98bffbb400d6
General Mackenna/ruta 5 Norte, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2470|33|1|1|-33.4333214|-70.6589928|https://www.portalinmobiliario.com/MLC-1472955597-venta-departamento-santiago-un-dormitorio-constructo-almagro-_JM#position=38&search_layout=grid&type=item&tracking_id=696cc160-a6d3-4dac-b97e-d61f40b18e11
Avda Claudio Gay, 1 - 300, Ejército - Toesca, Santiago, RM (Metropolitana)|17|54|2|2|-33.454503|-70.6616164|https://www.portalinmobiliario.com/MLC-2249978588-depto-como-nuevo-_JM#position=17&search_layout=grid&type=item&tracking_id=d3d923c6-bf97-4816-a99f-80211895a8ae
Casi Esquina Calle San Martin, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1650|33|1|1|-33.4321863|-70.6592151|https://www.portalinmobiliario.com/MLC-2283775678-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=47&search_layout=grid&type=item&tracking_id=06e9d37c-e4c7-42cc-8f32-41c52f1a460f
Arturo Prat 300, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|3280|53|2|2|-33.4490548|-70.6492125|https://www.portalinmobiliario.com/MLC-1446504569-departamento-excelente-ubicacion-ideal-inversionistas-_JM#position=38&search_layout=grid&type=item&tracking_id=0622dfbd-7753-4981-b918-d3fdfe03f135
Metro Parque Almagro - San Diego, Parque Almagro, Santiago, RM (Metropolitana)|2790|55|2|1|-33.4509221|-70.650798|https://www.portalinmobiliario.com/MLC-1463597425-dpto-remodelado-en-venta-en-santiago-2-d-43-1-b-43-e-_JM#position=7&search_layout=grid&type=item&tracking_id=6e951999-8e82-47f7-8d86-0cebf6b5a687
Eyzaguirre, 819, San Diego, Santiago, RM (Metropolitana)|2700|40|1|1|-33.452023|-70.646951|https://www.portalinmobiliario.com/MLC-2281780236-el-paso-para-la-independencia-metro-parque-almagro-_JM#position=34&search_layout=grid&type=item&tracking_id=fd97811e-d002-470c-ac7f-054d1c8a50ab
Rosal 300 - 600, Santiago, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)|3000|44|1|1|-33.4382814|-70.6425587|https://www.portalinmobiliario.com/MLC-1477128755-joya-barrio-lastarria-rosal-vista-cerro-santa-lucia-metrouc-_JM#position=17&search_layout=grid&type=item&tracking_id=21d5f292-c3a4-4509-9324-8684731a6cd3
Arturo Prat 512, San Diego, Santiago, RM (Metropolitana)|3400|70|2|2|-33.4515632|-70.648592|https://www.portalinmobiliario.com/MLC-2388675336-en-venta-amplio-depto-a-pasos-del-metro-matta-ideal-invers-_JM#position=29&search_layout=grid&type=item&tracking_id=cb989e76-6b87-4c2f-a702-bd2fce358c1a
Arturo Prat Nº 1312, Parque O'Higgins, Santiago, RM (Metropolitana)|2500|38|1|1|-33.4624975|-70.6468301|https://www.portalinmobiliario.com/MLC-1478413323-arturo-prat-n-1312-_JM#position=7&search_layout=grid&type=item&tracking_id=897e07f3-c4af-4cb8-ad87-1246ad58dcf0
Morandé, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2090|37|1|1|-33.4363182|-70.6542768|https://www.portalinmobiliario.com/MLC-2078609260-departamento-morande-id-58412-_JM#position=18&search_layout=grid&type=item&tracking_id=07845d48-f48e-4d2d-8177-8db0ae602cd7
Santiago, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|11900|240|4|2|-33.438141|-70.643562|https://www.portalinmobiliario.com/MLC-1441305865-venta-departamento-en-edificio-emblematico-frente--_JM#position=46&search_layout=grid&type=item&tracking_id=f3b094a8-3709-44e2-afc6-41c479c85c79
Zenteno 1482, Parque O'Higgins, Santiago, RM (Metropolitana)|1950|38|2|1|-33.465758|-70.650015|https://www.portalinmobiliario.com/MLC-1475177459-venta-departamento-2-dormitorios-santiago-estacionamiento-_JM#position=21&search_layout=grid&type=item&tracking_id=ab73074f-879e-47ba-97fc-3ac57689706a
Avenida Almirante Blanco Encalada, Ejército - Toesca, Santiago, RM (Metropolitana)|2190|36|1|1|-33.4564026|-70.6588846|https://www.portalinmobiliario.com/MLC-2117686960-departamento-avenida-almirante-blanco-encalada-id-67132-_JM#position=10&search_layout=grid&type=item&tracking_id=861e6a3f-e77a-4c7e-bc20-867c51f8dae7
Carmen 370, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2000|0|1|1|-33.4483216|-70.6418186|https://www.portalinmobiliario.com/MLC-1475794349-precioso-departamento-metro-santa-lucia-_JM#position=12&search_layout=grid&type=item&tracking_id=68af4bd7-e50c-4466-9cc9-6981513ff78d
General Las Heras 1630, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|2687|53|2|2|-33.4532849|-70.65745|https://www.portalinmobiliario.com/MLC-1477306607-departamento-mariposa-metro-toesca-general-las-heras-_JM#position=20&search_layout=grid&type=item&tracking_id=f84434bd-34c7-4ec3-890a-7a818ed850a6
Metro Toesca, Terraza, Parque Almagro, Santiago, RM (Metropolitana)|2200|37|1|1|-33.4520461|-70.6570206|https://www.portalinmobiliario.com/MLC-2369891170-metro-toesca-terraza-_JM#position=44&search_layout=grid&type=item&tracking_id=aeec4c64-2f1b-4010-8dde-30ac1e686bb2
Franklin - Biobío, Santiago, RM (Metropolitana)|2470|55|3|2|-33.474468|-70.652697|https://www.portalinmobiliario.com/MLC-1440306211-se-vende-departamento-3d-bio-bio-franklin-_JM#position=9&search_layout=grid&type=item&tracking_id=345d233d-17bc-4f9e-98cc-415c0712bb97
Morandé 580, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1900|34|1|1|-33.4367637|-70.6544418|https://www.portalinmobiliario.com/MLC-1461348031-para-inversion-depto-arrendado-1d1b-en-morande-580-_JM#position=41&search_layout=grid&type=item&tracking_id=be84efed-8c56-4731-8f66-f7d3471098e6
Parque Almagro, Santiago, RM (Metropolitana)|1500|0|1|1|-33.458906|-70.651016|https://www.portalinmobiliario.com/MLC-1458015277-departamento-26m-en-centro-santiago-refugio-imperdible-_JM#position=1&search_layout=grid&type=item&tracking_id=97cde6bc-01c1-469f-98d7-49e578b4afd5
Zenteno 1400-1500, Parque O'Higgins, Santiago, RM (Metropolitana)|2200|41|2|1|-33.4654041|-70.649818|https://www.portalinmobiliario.com/MLC-1477760929-invermasc-vende-dpto-2d1b-en-calle-zenteno-_JM#position=47&search_layout=grid&type=item&tracking_id=897e07f3-c4af-4cb8-ad87-1246ad58dcf0
Mapocho C/n San Martin, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1650|21|1|1|-33.4319868|-70.6590847|https://www.portalinmobiliario.com/MLC-1441004741-oportunidad-inversionistas-depto-estudio-santiago-centro-_JM#position=6&search_layout=grid&type=item&tracking_id=060baa90-8b2b-435c-8bd4-78d129392cd3
Eleuterio Ramírez 1200 - 1500, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|1700|29|1|1|-33.4497349|-70.6531153|https://www.portalinmobiliario.com/MLC-2131187682-vende-1-dormitorio-1-bano-se-acepta-subsidio-_JM#position=27&search_layout=grid&type=item&tracking_id=3029b441-1c74-48ca-88eb-caf6ddcbd5a9
Sargento Aldea / Metro Rondizzoni, Parque O'Higgins, Santiago, RM (Metropolitana)|3200|36|1|1|-33.4687555|-70.6491418|https://www.portalinmobiliario.com/MLC-2060605560-departamento-sargento-aldea-metro-rondizzoni-id-82347-_JM#position=24&search_layout=grid&type=item&tracking_id=52c66a21-3a5f-4481-aa8b-cc047b745c78
Lira, Santa Isabel, Santiago, RM (Metropolitana)|3050|56|2|2|-33.4495329|-70.6385294|https://www.portalinmobiliario.com/MLC-1471969135-departamento-lira-id-101015-_JM#position=25&search_layout=grid&type=item&tracking_id=a641bcb9-690b-417a-9aef-71503f226b7a
Curico / Carmen, Santa Isabel, Santiago, RM (Metropolitana)|3550|62|2|2|-33.4457946|-70.6411601|https://www.portalinmobiliario.com/MLC-2341180198-curico-carmen-_JM#position=33&search_layout=grid&type=item&tracking_id=93d77489-ba8c-4a5c-b224-0cbab2752f6c
Parque Almagro, Parque Almagro, Santiago, RM (Metropolitana)|1950|3|1|1|-33.4539477|-70.6559472|https://www.portalinmobiliario.com/MLC-1464652613-parque-almagro-_JM#position=19&search_layout=grid&type=item&tracking_id=7e67677d-67e7-455f-9c49-9965ef8a9c64
Departamento Edificio Sensación, Santiago Centro, Bulnes, Santiago, RM (Metropolitana)|2553|47|2|1|-33.4483003|-70.6552765|https://www.portalinmobiliario.com/MLC-2337154334-departamento-edificio-sensacion-santiago-centro-_JM#position=41&search_layout=grid&type=item&tracking_id=fb85d8b0-a7af-4fab-a9d2-928a311da63e
Lord Cochrane Con Condor, Parque Almagro, Santiago, RM (Metropolitana)|2200|33|1|1|-33.4509702|-70.6544379|https://www.portalinmobiliario.com/MLC-1464628111-lord-cochrane-con-condor-_JM#position=18&search_layout=grid&type=item&tracking_id=1bf44437-986d-4cfe-8f9c-77f07a1dd275
Avenida Santa Rosa 325, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|2290|50|2|1|-33.4485677|-70.6452174|https://www.portalinmobiliario.com/MLC-1476492471-vende-depto-2d-y-1-b-cercano-metro-santa-lucia-linda-vista-_JM#position=17&search_layout=grid&type=item&tracking_id=b6b4d04f-7990-445d-a5ec-51f01f59d8d1
Avenida Manuel Antonio Matta, San Diego, Santiago, RM (Metropolitana)|1890|32|1|1|-33.4582617|-70.6441663|https://www.portalinmobiliario.com/MLC-1459833271-departamento-avenida-manuel-antonio-matta-id-65499-_JM#position=24&search_layout=grid&type=item&tracking_id=319a118d-4a66-464a-abf2-7887ae2971a1
Lord Cochrane, Bulnes, Santiago, RM (Metropolitana)|1985|34|1|1|-33.448399|-70.6550119|https://www.portalinmobiliario.com/MLC-2061309154-departamento-lord-cochrane-id-81528-_JM#position=38&search_layout=grid&type=item&tracking_id=5d04377c-6937-4a26-8154-fb26f02add0f
Huérfanos - Gral. Bulnes, Barrio Yungay, Santiago, RM (Metropolitana)|2623|26|1|1|-33.4421928|-70.669851|https://www.portalinmobiliario.com/MLC-2271153912-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=32&search_layout=grid&type=item&tracking_id=e0db2cf9-9e02-4b77-afb8-9db15e17b3fb
San Isidro, Barrio Diez de Julio, Santiago, RM (Metropolitana)|1500|25|1|1|-33.4521148|-70.6426528|https://www.portalinmobiliario.com/MLC-2117700016-departamento-san-isidro-id-32591-_JM#position=36&search_layout=grid&type=item&tracking_id=e0db2cf9-9e02-4b77-afb8-9db15e17b3fb
Vergara / Toesca, Ejército - Toesca, Santiago, RM (Metropolitana)|2300|44|1|1|-33.4541615|-70.6616757|https://www.portalinmobiliario.com/MLC-1445366695-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=23&search_layout=grid&type=item&tracking_id=d3d923c6-bf97-4816-a99f-80211895a8ae
Nataniel Cox/eleuterio Ramírez, Parque Almagro, Santiago, RM (Metropolitana)|2950|68|2|2|-33.4503019|-70.653482|https://www.portalinmobiliario.com/MLC-2357098788-departamento-nataniel-coxeleuterio-ramirez-_JM#position=4&search_layout=grid&type=item&tracking_id=ad89b61c-35d9-4370-9a9f-5c52e7f12fa2
Avenida Almirante Blanco Encalada, Barrio República, Santiago, RM (Metropolitana)|2800|29|1|1|-33.4579014|-70.6703093|https://www.portalinmobiliario.com/MLC-1472953139-departamento-avenida-almirante-blanco-encalada-id-124287-_JM#position=38&search_layout=grid&type=item&tracking_id=b61a227c-11e1-43a5-8f75-1d77877e37d2
Carmen Con Lira, Santa Isabel, Santiago, RM (Metropolitana)|1890|34|1|1|-33.4479241|-70.6424644|https://www.portalinmobiliario.com/MLC-1475527441-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=17&search_layout=grid&type=item&tracking_id=cf3f9c9b-80d4-4ba6-8d76-38fcbbfa7258
General Gana 1063, Franklin - Biobío, Santiago, RM (Metropolitana)|2911|45|2|2|-33.470963|-70.647903|https://www.portalinmobiliario.com/MLC-1437621345-edificio-general-gana-vista-sur-piso-22-_JM#position=14&search_layout=grid&type=item&tracking_id=eea918e5-ee32-469b-8390-edf757239b31
Portugal 981, Barrio Diez de Julio, Santiago, RM (Metropolitana)|3285|57|2|2|-33.4550005|-70.6337324|https://www.portalinmobiliario.com/MLC-2326981796-amplio-departamento-a-pasos-del-metro-_JM#position=27&search_layout=grid&type=item&tracking_id=f04286ff-65e1-4cdb-bcf5-23b1c42ef423
Capitán Wood 2041, Parque O'Higgins, Santiago, RM (Metropolitana)|2182|23|1|1|-33.471201|-70.662007|https://www.portalinmobiliario.com/MLC-1439389027-131wood-_JM#position=4&search_layout=grid&type=item&tracking_id=c8438234-aa78-4abf-bca7-0237e04d9eb6
San Pablo Con Amunátegui, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|4102|52|2|2|-33.4344302|-70.6579141|https://www.portalinmobiliario.com/MLC-1470990251-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=23&search_layout=grid&type=item&tracking_id=06e9d37c-e4c7-42cc-8f32-41c52f1a460f
Avenida Vicuña Mackenna, Santa Isabel, Santiago, RM (Metropolitana)|2550|28|1|1|-33.4493304|-70.631886|https://www.portalinmobiliario.com/MLC-1450753881-departamento-avenida-vicuna-mackenna-id-109681-_JM#position=22&search_layout=grid&type=item&tracking_id=3978bf09-3ea8-4347-90e7-66a17aa31072
Lastarria, Barrio Lastarria, Santiago, RM (Metropolitana)|9100|146|4|3|-33.4375925|-70.6411764|https://www.portalinmobiliario.com/MLC-1442258343-departamento-en-venta-de-4-dorm-en-santiago-_JM#position=16&search_layout=grid&type=item&tracking_id=44b619c3-ad1c-4eeb-8fc9-84dcce2c1c18
San Martín 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1385|25|1|1|-33.4351145|-70.6587906|https://www.portalinmobiliario.com/MLC-1465622937-venta-dpto-con-muy-buenos-accesos-cercano-a-metro-_JM#position=39&search_layout=grid&type=item&tracking_id=bbc2987f-5e46-4725-94b0-5c392ab02fd9
San Diego, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1800|29|1|1|-33.4676544|-70.6413449|https://www.portalinmobiliario.com/MLC-2131695670-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=27&search_layout=grid&type=item&tracking_id=3d7f6e32-fa6b-4bfe-bb60-e2ccc3d34c09
Herrera/moneda, Barrio Yungay, Santiago, RM (Metropolitana)|3550|79|3|2|-33.4456184|-70.6770103|https://www.portalinmobiliario.com/MLC-1463427263-departamento-en-venta-en-santiago-_JM#position=19&search_layout=grid&type=item&tracking_id=34b36a08-9978-4dbe-aaa8-213ba5b391fc
Sector Vicuña Mackenna, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2948|37|1|1|-33.4682265|-70.6266287|https://www.portalinmobiliario.com/MLC-2382915812-sector-vicuna-mackenna-_JM#position=24&search_layout=grid&type=item&tracking_id=ef370f69-7c20-4ba1-821a-216af5d8a91d
Chiloé 1221, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|3000|41|2|1|-33.4613628|-70.646143|https://www.portalinmobiliario.com/MLC-2244092030-depto-en-venta-impecable-2-dormitorios-chiloe-santiago-_JM#position=28&search_layout=grid&type=item&tracking_id=3121f85d-535d-45e2-805e-a650afc0f2b2
Eleuterio Ramírez 1200 - 1500, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|1880|32|1|1|-33.450578|-70.6554553|https://www.portalinmobiliario.com/MLC-2381967186-eleuterio-ramirez-1446-entre-san-ignacio-y-lord-cochrane-_JM#position=21&search_layout=grid&type=item&tracking_id=9093ed2b-eb0d-4d38-96d9-198b69677791
Santo Domingo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|4500|51|2|2|-33.4357522|-70.6480775|https://www.portalinmobiliario.com/MLC-2327793702-departamento-santo-domingo-id-94649-_JM#position=12&search_layout=grid&type=item&tracking_id=1a8e966d-e97b-47e3-a9dd-ca78e7460257
Portugal 810, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2200|38|1|1|-33.4527332|-70.633843|https://www.portalinmobiliario.com/MLC-1452839425-se-vende-departamento-de-1-dormitorio-1-bano-conexion-a-l-_JM#position=17&search_layout=grid&type=item&tracking_id=0c74d70a-9da3-4212-af63-f5a99a627245
Lira, Santa Isabel, Santiago, RM (Metropolitana)|3400|57|2|2|-33.4464772|-70.6400728|https://www.portalinmobiliario.com/MLC-1453728619-departamento-lira-id-119420-_JM#position=37&search_layout=grid&type=item&tracking_id=11d863d4-fae8-48a8-b5b9-dd18472c5224
Metro Matta, Parque O'Higgins, Santiago, RM (Metropolitana)|3400|46|2|1|-33.4625286|-70.6470472|https://www.portalinmobiliario.com/MLC-1478328055-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=6&search_layout=grid&type=item&tracking_id=897e07f3-c4af-4cb8-ad87-1246ad58dcf0
Ejercito / Toesca/ Nuevo/ Venta Sin Comision, Ejército - Toesca, Santiago, RM (Metropolitana)|5060|64|2|2|-33.4558187|-70.6627554|https://www.portalinmobiliario.com/MLC-1465662203-venta-sin-comision-tipo-mariposa-metro-toesca-nuevo-_JM#position=21&search_layout=grid&type=item&tracking_id=70748f2c-508c-40ba-a7a7-76ab9f1e63f0
Tarapacá, Bulnes, Santiago, RM (Metropolitana)|3400|60|1|1|-33.4471589|-70.6480814|https://www.portalinmobiliario.com/MLC-2117725272-departamento-tarapaca-id-44671-_JM#position=5&search_layout=grid&type=item&tracking_id=a9bfc503-6d66-41ac-9061-e01bb7879329
San Francisco / Eleuterio Ramirez, Bulnes, Santiago, RM (Metropolitana)|1630|27|1|1|-33.4482856|-70.6468648|https://www.portalinmobiliario.com/MLC-2331236154-san-francisco-eleuterio-ramirez-_JM#position=41&search_layout=grid&type=item&tracking_id=5991b0a2-9c87-4b6d-a62d-b9638dc74856
Santiago / Av. Manuel Antonio Matta, Parque O'Higgins, Santiago, RM (Metropolitana)|1850|39|1|1|-33.4626737|-70.6515753|https://www.portalinmobiliario.com/MLC-1451674627-venta-departamento-santiago-1-dorm-metro-parque-ohiggins-_JM#position=40&search_layout=grid&type=item&tracking_id=5ef97249-5004-442d-af04-66956ff68288
Santa Isabel, Bulnes, Santiago, RM (Metropolitana)|2600|50|2|2|-33.4473122|-70.6469739|https://www.portalinmobiliario.com/MLC-1466210495-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=9&search_layout=grid&type=item&tracking_id=69e6846c-1d9e-4a40-a0cd-386846634b40
San Isidro 1 - 300, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2600|32|1|1|-33.4433282|-70.6448185|https://www.portalinmobiliario.com/MLC-2339804470-departamento-con-estacionamiento-cerca-de-metro-santa-lucia-_JM#position=20&search_layout=grid&type=item&tracking_id=f5a5c48c-379f-4bf6-92ea-caca240d87bd
Esquina Calle Domeyko, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2120|39|1|1|-33.4361049|-70.659707|https://www.portalinmobiliario.com/MLC-1447347399-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=27&search_layout=grid&type=item&tracking_id=cac34015-82c8-48da-84ce-baa4479e3461
Vendo Iluminado Departamento, Santa Isabel, Santiago, RM (Metropolitana)|2200|48|1|1|-33.4504218|-70.6411707|https://www.portalinmobiliario.com/MLC-1472366443-vendo-iluminado-departamento-24798-_JM#position=12&search_layout=grid&type=item&tracking_id=b7b94dda-a62c-4545-ae6f-499b2f0dce65
Portugal 968 Dpto 1602, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2100|31|1|1|-33.4550334|-70.6334515|https://www.portalinmobiliario.com/MLC-2124319974-portugal-968-dp-1602-venta-_JM#position=17&search_layout=grid&type=item&tracking_id=f04286ff-65e1-4cdb-bcf5-23b1c42ef423
Monjitas, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1612|42|1|1|-33.4365295|-70.6484239|https://www.portalinmobiliario.com/MLC-1446189387-departamento-en-venta-en-santiago-_JM#position=29&search_layout=grid&type=item&tracking_id=75947e15-7cf0-4f78-a9b2-e1e14f47c5ba
Departamento En Venta De 1 Dorm. En Santiago, Santa Isabel, Santiago, RM (Metropolitana)|2390|31|1|1|-33.4476619|-70.6351796|https://www.portalinmobiliario.com/MLC-1473631819-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=29&search_layout=grid&type=item&tracking_id=fb6bdd86-4650-4840-a318-90f65a059938
Almirante Latorre 402, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|3499|0|2|2|-33.4528212|-70.6643048|https://www.portalinmobiliario.com/MLC-2094490386-departamento-en-venta-de-2-dorm-santiago-_JM#position=37&search_layout=grid&type=item&tracking_id=861e6a3f-e77a-4c7e-bc20-867c51f8dae7
Depto Calle Amunategui - Santiago Centro, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2790|43|1|1|-33.4366783|-70.6569825|https://www.portalinmobiliario.com/MLC-1477408311-gran-oportunidad-depto-en-venta-de-1-dorm-en-santiago-_JM#position=31&search_layout=grid&type=item&tracking_id=63c47a80-3763-4db2-a1b3-817ccd1539f1
Libertad 1270, Santiago, Chile, Parque Los Reyes, Santiago, RM (Metropolitana)|1760|45|3|1|-33.4311042|-70.6752599|https://www.portalinmobiliario.com/MLC-1461638531-ultimo-precio-para-1era-vivienda-o-excelente-oport-de-inv-_JM#position=21&search_layout=grid&type=item&tracking_id=030364f5-77bc-491f-b366-9b2612cd13f0
Sargento Aldea / Metro Rondizzoni, Parque O'Higgins, Santiago, RM (Metropolitana)|3200|36|1|1|-33.4687555|-70.6491418|https://www.portalinmobiliario.com/MLC-2060605560-departamento-sargento-aldea-metro-rondizzoni-id-82347-_JM#position=34&search_layout=grid&type=item&tracking_id=c387fd51-ec6e-4a4e-9857-2b3350d793a3
José Miguel Carrera 300 - 600, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|5040|59|2|2|-33.4561791|-70.663099|https://www.portalinmobiliario.com/MLC-1462159685-santiago-centro-nuevo-depto-de-2d-2b-con-estac-y-bodega-_JM#position=45&search_layout=grid&type=item&tracking_id=d3d923c6-bf97-4816-a99f-80211895a8ae
Lord Cochrane 209, Bulnes, Santiago, RM (Metropolitana)|2690|47|2|1|-33.449341|-70.6550924|https://www.portalinmobiliario.com/MLC-1475593189-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=25&search_layout=grid&type=item&tracking_id=19fb1f01-4932-43df-907d-da92b14c9166
San Isidro 96, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2280|35|1|1|-33.4445609|-70.6443204|https://www.portalinmobiliario.com/MLC-2190460194-departamento-de-un-dormitorio-un-bano-a-metro-stalucia-_JM#position=26&search_layout=grid&type=item&tracking_id=5e123917-8ae4-4fbc-af57-c075ac0a25c3
(fnb) Aldunate Esquina Eyzaguirre, Parque Almagro, Santiago, RM (Metropolitana)|3920|47|2|1|-33.4543484|-70.6555105|https://www.portalinmobiliario.com/MLC-2129036286-departamento-en-venta-de-2d431b-en-santiago-_JM#position=27&search_layout=grid&type=item&tracking_id=d055177d-acc3-4715-9fd0-810727db43a5
Lord Cochrane, Parque O'Higgins, Santiago, RM (Metropolitana)|2300|35|1|1|-33.4602708|-70.6533873|https://www.portalinmobiliario.com/MLC-2117622378-departamento-lord-cochrane-id-94079-_JM#position=43&search_layout=grid&type=item&tracking_id=31680df8-d52e-42f4-8a30-8222d1c902d6
Oportunidad!! Vendo Departamento Estudio, Santiago Centro, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1200|20|1|1|-33.4359228|-70.6588882|https://www.portalinmobiliario.com/MLC-2385884434-oportunidad-vendo-departamento-estudio-santiago-centro-_JM#position=34&search_layout=grid&type=item&tracking_id=958c33f1-abd7-48a3-9d06-660520505b9d
Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3750|64|2|2|-33.43526|-70.65717|https://www.portalinmobiliario.com/MLC-2325869720-venta-dpto-con-excelente-ubicacion-en-centro-civico-_JM#position=24&search_layout=grid&type=item&tracking_id=051b4ada-34bb-4aee-88b0-2b4f22f6e389
Miraflores 249, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|4165|66|2|1|-33.4396498|-70.6452889|https://www.portalinmobiliario.com/MLC-2283824618-hermoso-departamento-en-elegante-edificio-centrico-_JM#position=26&search_layout=grid&type=item&tracking_id=f3b094a8-3709-44e2-afc6-41c479c85c79
Sargento Aldea, Parque O'Higgins, Santiago, RM (Metropolitana)|2900|60|2|2|-33.4687875|-70.6491205|https://www.portalinmobiliario.com/MLC-1463640341-departamento-sargento-aldea-id-89768-_JM#position=8&search_layout=grid&type=item&tracking_id=70748f2c-508c-40ba-a7a7-76ab9f1e63f0
Libertad 486, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)|2790|55|2|1|-33.4397737|-70.6743253|https://www.portalinmobiliario.com/MLC-1445339881-departamento-en-barrio-yungay-2d-1b-con-estac-y-bodega-_JM#position=27&search_layout=grid&type=item&tracking_id=34b36a08-9978-4dbe-aaa8-213ba5b391fc
Padre Miguel De Olivares, Bulnes, Santiago, RM (Metropolitana)|4500|75|3|2|-33.449218|-70.6557662|https://www.portalinmobiliario.com/MLC-2240596798-departamento-padre-miguel-de-olivares-id-78755-_JM#position=4&search_layout=grid&type=item&tracking_id=028e1403-868e-4d2f-ba9a-cb1e2d4c4752
Moneda, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2400|39|1|1|-33.4426102|-70.659205|https://www.portalinmobiliario.com/MLC-2117622256-departamento-moneda-id-59646-_JM#position=35&search_layout=grid&type=item&tracking_id=84b2d68f-4be8-446f-bd0e-3fb7685c8a61
Huérfanos 1500 - 1800, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|2800|56|2|2|-33.440538|-70.6605863|https://www.portalinmobiliario.com/MLC-2350176382-depto-2d-2b-estacionamiento-bodega-y-sin-contribuciones-_JM#position=21&search_layout=grid&type=item&tracking_id=1bdbfddc-f1a0-4b7b-ae67-70a318523365
Santa Victoria 387, Santa Isabel, Santiago, RM (Metropolitana)|3400|69|2|2|-33.4477997|-70.6389008|https://www.portalinmobiliario.com/MLC-2339775794-excelente-distribucion-en-piezas-_JM#position=43&search_layout=grid&type=item&tracking_id=8f23322d-dc57-45e6-8f55-f23cbf9b140a
