direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
Cármen/ Granados, Santa Isabel, Santiago, RM (Metropolitana)|1746|32|1|1|-33.4459018|-70.6425391|https://www.portalinmobiliario.com/MLC-2335189758-departamento-1d-en-venta-para-inversion-en-santiago-_JM#position=36&search_layout=grid&type=item&tracking_id=0cff10d3-ad9e-426c-8e39-0f3eaeb5a0f1
Metro Almagro// Condor, Parque Almagro, Santiago, RM (Metropolitana)|3500|55|2|2|-33.4504459|-70.650784|https://www.portalinmobiliario.com/MLC-1455962035-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=7&search_layout=grid&type=item&tracking_id=0c81ca27-5b6d-4e81-a06d-cbca10b4a524
San Francisco, Parque O'Higgins, Santiago, RM (Metropolitana)|2284|25|1|1|-33.4632321|-70.6447093|https://www.portalinmobiliario.com/MLC-2252678142-departamento-san-francisco-id-93546-_JM#position=6&search_layout=grid&type=item&tracking_id=19e9dcd2-f0ff-4664-bb16-516cea3bc611
San Pablo Con Brasil, Barrio Brasil, Santiago, RM (Metropolitana)|2769|49|2|1|-33.4348413|-70.6650667|https://www.portalinmobiliario.com/MLC-2274392092-san-pablo-con-brasil-_JM#position=31&search_layout=grid&type=item&tracking_id=1bdbfddc-f1a0-4b7b-ae67-70a318523365
Metro Parque Ohiggins, Parque Almagro, Santiago, RM (Metropolitana)|2150|42|1|1|-33.4562315|-70.6548996|https://www.portalinmobiliario.com/MLC-2062494532-metro-parque-ohiggins-_JM#position=7&search_layout=grid&type=item&tracking_id=1bf44437-986d-4cfe-8f9c-77f07a1dd275
Rosas 1339, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3200|65|2|2|-33.43557|-70.6566177|https://www.portalinmobiliario.com/MLC-1477760975-departamento-en-rosas-amplio-vista-oriente-demaria-propie-_JM#position=20&search_layout=grid&type=item&tracking_id=958c33f1-abd7-48a3-9d06-660520505b9d
Rosas 2053, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|1711|30|1|1|-33.4362521|-70.6655743|https://www.portalinmobiliario.com/MLC-2207862256-gran-rebaja-depto-un-dorm-30-mt2-cerca-metro-santa-ana-_JM#position=35&search_layout=grid&type=item&tracking_id=9b63cc9a-bb9f-4622-af73-96d5c6576b07
San Isidro / Granados, Santa Isabel, Santiago, RM (Metropolitana)|3594|58|2|2|-33.4454965|-70.6432889|https://www.portalinmobiliario.com/MLC-2117673862-departamento-san-isidro-granados-id-98570-_JM#position=48&search_layout=grid&type=item&tracking_id=162b65d3-5ff2-4403-98f6-2babfe1e82fe
Vicuña Mackenna, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1940|30|1|1|-33.4585734|-70.6295797|https://www.portalinmobiliario.com/MLC-1440682283-departamento-vicuna-mackenna-id-31468-_JM#position=29&search_layout=grid&type=item&tracking_id=860b5343-80ff-4fb0-8114-58a9f2a757f3
Mario Kreutzberger, 1520, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1343|27|1|1|-33.435917|-70.658941|https://www.portalinmobiliario.com/MLC-1470816813-espectacular-departamento-para-inversion-_JM#position=23&search_layout=grid&type=item&tracking_id=f3b094a8-3709-44e2-afc6-41c479c85c79
Ramón Corvalán Melgarejo 32, Santiago, Chile, Barrio San Borja, Santiago, RM (Metropolitana)|3100|60|2|1|-33.4388585|-70.6359321|https://www.portalinmobiliario.com/MLC-2326601378-departamento-a-pasos-de-metro-baquedano-_JM#position=34&search_layout=grid&type=item&tracking_id=a8c2002b-11fb-4c60-813d-ee8b70250e71
Rosas, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3493|95|3|2|-33.4359761|-70.6584382|https://www.portalinmobiliario.com/MLC-1434286317-departamento-rosas-id-49214-_JM#position=37&search_layout=grid&type=item&tracking_id=130d45e9-a3ff-4952-8064-9797a7092027
Extraordinaria Oportunidad De Inversión, Dp A Prat, San Diego, Santiago, RM (Metropolitana)|2290|37|1|1|-33.4493766|-70.6490513|https://www.portalinmobiliario.com/MLC-2242582640-extraordinaria-oportunidad-de-inversion-dp-a-prat-_JM#position=2&search_layout=grid&type=item&tracking_id=13777f65-dacc-4b37-b57f-c538378a588b
Santa Isabel 900 - 1200, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|4150|72|3|2|-33.4507587|-70.6486377|https://www.portalinmobiliario.com/MLC-1476527735-depto-en-barrio-residencial-stgo-centro-sta-isabel-40639-_JM#position=46&search_layout=grid&type=item&tracking_id=b6b4d04f-7990-445d-a5ec-51f01f59d8d1
San Isidro 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2100|34|1|1|-33.4515633|-70.6426327|https://www.portalinmobiliario.com/MLC-1473315713-metro-universidad-de-chile-_JM#position=20&search_layout=grid&type=item&tracking_id=a41fa647-0bae-4ea6-9ec5-79625c9e43ea
Gorbea 2203, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)|2350|46|1|1|-33.4530584|-70.6664492|https://www.portalinmobiliario.com/MLC-1438448747-hermoso-departamento-barrio-republica-_JM#position=3&search_layout=grid&type=item&tracking_id=b9c032f9-309d-4116-a5e3-c3ce70f433de
En Venta Depto Santiago Mapocho 2665, 0, Parque Los Reyes, Santiago, RM (Metropolitana)|2525|54|3|1|-33.432182|-70.673738|https://www.portalinmobiliario.com/MLC-2343502774-en-venta-3d1b-_JM#position=29&search_layout=grid&type=item&tracking_id=101a90e7-e1a4-4b22-a237-fd30b843ae5b
Parque Almagro, San Diego, Santiago, RM (Metropolitana)|1972|35|1|1|-33.4513163|-70.6490421|https://www.portalinmobiliario.com/MLC-1471788715-departamento-en-venta-en-santiago-_JM#position=42&search_layout=grid&type=item&tracking_id=fd97811e-d002-470c-ac7f-054d1c8a50ab
Carretera 5 Sur, Ejército - Toesca, Santiago, RM (Metropolitana)|2900|54|2|1|-33.4548252|-70.6585707|https://www.portalinmobiliario.com/MLC-1472620525-carretera-5-sur-_JM#position=33&search_layout=grid&type=item&tracking_id=861e6a3f-e77a-4c7e-bc20-867c51f8dae7
Metro República, Barrio Yungay, Santiago, RM (Metropolitana)|1790|28|1|1|-33.4453487|-70.6705936|https://www.portalinmobiliario.com/MLC-2357598618-departamento-en-venta-en-santiago-_JM#position=3&search_layout=grid&type=item&tracking_id=28182483-46bd-4b78-b26d-8f3e955d1a32
Argomedo 390, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2650|65|2|2|-33.4503644|-70.6384383|https://www.portalinmobiliario.com/MLC-2182480932-depto-2-habitaciones-2-banos-2-balcones-argomedolira-_JM#position=27&search_layout=grid&type=item&tracking_id=11d863d4-fae8-48a8-b5b9-dd18472c5224
Avenida Libertador Bernardo O'higgins, Bulnes, Santiago, RM (Metropolitana)|4999|91|3|2|-33.4442479|-70.6501666|https://www.portalinmobiliario.com/MLC-2117635476-departamento-avenida-libertador-bernardo-ohiggins-id-97273-_JM#position=45&search_layout=grid&type=item&tracking_id=feed9058-fd81-49fc-b95e-4ff3f7520f6a
Sazié, Barrio República, Santiago, RM (Metropolitana)|2250|38|1|1|-33.4519986|-70.6719378|https://www.portalinmobiliario.com/MLC-1469321081-departamento-sazie-id-102911-_JM#position=12&search_layout=grid&type=item&tracking_id=eab89569-2b76-40bf-b921-1153a0878afc
Ejército Libertador, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|3100|62|2|1|-33.44909|-70.662445|https://www.portalinmobiliario.com/MLC-1463247207-ejercito-toesca-_JM#position=13&search_layout=grid&type=item&tracking_id=f9b62b41-977e-400b-aafc-7dae576bf0ba
Cueto 1322, Parque Los Reyes, Santiago, RM (Metropolitana)|2035|45|3|1|-33.429685|-70.673441|https://www.portalinmobiliario.com/MLC-1475177497-venta-departamento-3-dormitorios-santiago-_JM#position=46&search_layout=grid&type=item&tracking_id=4314cd6e-d858-43d9-8d32-ab272fe9ab73
Serrano - Paris, Bulnes, Santiago, RM (Metropolitana)|2390|22|1|1|-33.4451887|-70.6492043|https://www.portalinmobiliario.com/MLC-2271257708-departamento-en-venta-en-santiago-_JM#position=17&search_layout=grid&type=item&tracking_id=7e8ec5ac-2a0f-4a76-b794-1e4d8f2968f1
Santa Victoria 538, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|5000|37|1|1|-33.4489134|-70.6425223|https://www.portalinmobiliario.com/MLC-2362701680-practico-depto-1d-1b-gran-ubicacion-edif-con-equipamiento-_JM#position=14&search_layout=grid&type=item&tracking_id=d50bcaf6-3b54-4598-affe-0fc55aa81089
Sazie, Av. España, Barrio República, Santiago, RM (Metropolitana)|1900|30|1|1|-33.4520621|-70.6723223|https://www.portalinmobiliario.com/MLC-2282808752-sazie-av-espana-_JM#position=47&search_layout=grid&type=item&tracking_id=eab89569-2b76-40bf-b921-1153a0878afc
Sector Av. Matta Carmen, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2500|50|2|1|-33.458293|-70.6395712|https://www.portalinmobiliario.com/MLC-2382991984-sector-av-matta-carmen-_JM#position=29&search_layout=grid&type=item&tracking_id=ff92b774-f9a3-4da1-80ae-913748c65dce
Arturo Prat, 993, San Diego, Santiago, RM (Metropolitana)|2775|53|2|2|-33.457657|-70.64763|https://www.portalinmobiliario.com/MLC-2357696500-venta-departamento-santiago-centro-_JM#position=45&search_layout=grid&type=item&tracking_id=702cf2da-f4c2-4d0e-bdbd-db67b33318f6
Departamento En Chacabuco, Cerca Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)|1895|32|1|1|-33.4310053|-70.67975|https://www.portalinmobiliario.com/MLC-1476109091-departamento-en-chacabuco-cerca-mapocho-11034-_JM#position=22&search_layout=grid&type=item&tracking_id=a98e79ca-dc2b-4ac9-bc8f-48ab6449071e
Plaza Pedro De Valdivia, Cerro Santa Lucía - Sta. Lucía 278, Santiago, Región Metropolitana, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)|5966|140|2|4|-33.4397564|-70.6433756|https://www.portalinmobiliario.com/MLC-1462867203--2-departamentos-independientes-_JM#position=12&search_layout=grid&type=item&tracking_id=6b3fb110-652b-47a5-8704-cc0807131d52
Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2400|38|1|1|-33.4433546|-70.6597062|https://www.portalinmobiliario.com/MLC-2046566148-acogedor-y-estupendo-loft-en-centro-civico-_JM#position=39&search_layout=grid&type=item&tracking_id=46781530-2038-47ff-9995-a7ec07fbfa02
Depto Amoblado 1 Hab + 1 Baño Eleuterio R. Metro U De Chile, Bulnes, Santiago, RM (Metropolitana)|2300|40|1|1|-33.4484713|-70.6474797|https://www.portalinmobiliario.com/MLC-1457666245-depto-amoblado-1-hab-1-bano-eleuterio-r-metro-u-de-chile-_JM#position=33&search_layout=grid&type=item&tracking_id=5081b875-7f14-47b9-933a-f49cbd1f6177
Vendo Departamento En Jose Miguel Carrera, Ejército - Toesca, Santiago, RM (Metropolitana)|2850|56|2|1|-33.4524679|-70.6630938|https://www.portalinmobiliario.com/MLC-2342266174-vendo-departamento-en-jose-miguel-carrera-19125-_JM#position=15&search_layout=grid&type=item&tracking_id=d3d923c6-bf97-4816-a99f-80211895a8ae
Club Hípico 475, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)|2250|33|1|1|-33.4535562|-70.6651744|https://www.portalinmobiliario.com/MLC-2235488844-club-hipico-toesca-509-edificio-acogedor-sin-comision-_JM#position=11&search_layout=grid&type=item&tracking_id=b9c032f9-309d-4116-a5e3-c3ce70f433de
San Diego 1499, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|1430|40|2|1|-33.4659267|-70.6488277|https://www.portalinmobiliario.com/MLC-2061242814-san-diego-1499-con-pedro-lagos-2d1b-bodega-_JM#position=14&search_layout=grid&type=item&tracking_id=c387fd51-ec6e-4a4e-9857-2b3350d793a3
Metro Santa Ana, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3500|63|2|1|-33.4381033|-70.6599026|https://www.portalinmobiliario.com/MLC-2086816774-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=35&search_layout=grid&type=item&tracking_id=ecdb45d2-9a53-4d84-9596-557b47614778
Lord Cochrane 136, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|1500|28|1|1|-33.4473039|-70.6549044|https://www.portalinmobiliario.com/MLC-1478106283-oportunidad-venta-depto-1d1b-metro-moneda-_JM#position=37&search_layout=grid&type=item&tracking_id=bee465cf-4ccd-4bdc-903b-e16c93170401
Mario Kreutzberger, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1400|23|1|1|-33.4358732|-70.6591965|https://www.portalinmobiliario.com/MLC-2320293994-atencion-inversionistas-incluye-bodega-_JM#position=37&search_layout=grid&type=item&tracking_id=bbc2987f-5e46-4725-94b0-5c392ab02fd9
Eleuterio Ramírez 600 - 900, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|3250|60|2|2|-33.4483591|-70.6471555|https://www.portalinmobiliario.com/MLC-1464761747-departamento-acogedor-cercano-a-metro-santa-lucia-_JM#position=12&search_layout=grid&type=item&tracking_id=3029b441-1c74-48ca-88eb-caf6ddcbd5a9
San Isidro 488, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|1990|40|1|1|-33.4499566|-70.6427312|https://www.portalinmobiliario.com/MLC-1445652833-san-isidro-santa-isabel-_JM#position=43&search_layout=grid&type=item&tracking_id=d50bcaf6-3b54-4598-affe-0fc55aa81089
-inversion Oportunidad-estudio San Martín, Parque Los Reyes, Santiago, RM (Metropolitana)|1100|21|1|1|-33.4314985|-70.662549|https://www.portalinmobiliario.com/MLC-1477283267-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=14&search_layout=grid&type=item&tracking_id=64df58f2-3ec4-45f4-8a50-e80c8a66a26a
Marín / Lira, Santa Isabel, Santiago, RM (Metropolitana)|2550|49|2|2|-33.4465496|-70.6383485|https://www.portalinmobiliario.com/MLC-2090227648-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=43&search_layout=grid&type=item&tracking_id=50919d6c-0457-45fd-b52c-646022aa7f6f
Club Hípico 1528, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|5074|98|4|2|-33.4677248|-70.6648493|https://www.portalinmobiliario.com/MLC-1469621115-dpto-4d2b-1e1b-av-club-hipico-av-rondizzoni-_JM#position=2&search_layout=grid&type=item&tracking_id=c387fd51-ec6e-4a4e-9857-2b3350d793a3
Nataniel Cox / Plaza Copiapo, Parque Almagro, Santiago, RM (Metropolitana)|2700|50|2|1|-33.4561939|-70.6520021|https://www.portalinmobiliario.com/MLC-2117647940-departamento-nataniel-cox-plaza-copiapo-id-98601-_JM#position=11&search_layout=grid&type=item&tracking_id=ccb1f7be-333a-41ae-a4ed-4846f99c10f7
Ejército - Toesca, Santiago, RM (Metropolitana)|8445|110|3|2|-33.45606|-70.66277|https://www.portalinmobiliario.com/MLC-1438429711-venta-nuevo-3hab-2banos-bodega-y-estac-metro-toesca-_JM#position=38&search_layout=grid&type=item&tracking_id=53c24ed8-8154-483a-b32b-25ed7ae1a889
Dieciocho, Parque Almagro, Santiago, RM (Metropolitana)|4950|78|1|2|-33.4523949|-70.6568996|https://www.portalinmobiliario.com/MLC-1427244027-loft-remodelado-casona-harrington-1d2b-_JM#position=28&search_layout=grid&type=item&tracking_id=84c27398-c5c1-449f-b543-ec3b2ad13dae
Dieciocho 715, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1996|32|1|1|-33.4380331|-70.6455816|https://www.portalinmobiliario.com/MLC-2383620850-arayabroker-vende-precioso-departamento-en-santiago-_JM#position=21&search_layout=grid&type=item&tracking_id=ae1335c0-532c-4857-990d-ae7ab8932df4
Lord Cochrane / Santiago, Bulnes, Santiago, RM (Metropolitana)|3700|54|2|2|-33.4500724|-70.654714|https://www.portalinmobiliario.com/MLC-1434117061-departamento-lord-cochrane-santiago-id-98565-_JM#position=9&search_layout=grid&type=item&tracking_id=13ee6dd5-14c5-4908-b400-db239a6433fd
Av. Santa Isabel, San Diego, Santiago, RM (Metropolitana)|2598|50|2|2|-33.4505766|-70.646441|https://www.portalinmobiliario.com/MLC-2383009134-av-santa-isabel-23579-_JM#position=5&search_layout=grid&type=item&tracking_id=976b7e28-2715-4122-a02d-333000b0d300
Libertad 1439, Santiago, Chile, Parque Los Reyes, Santiago, RM (Metropolitana)|3200|62|3|2|-33.4282082|-70.6753154|https://www.portalinmobiliario.com/MLC-2170466682-departamento-3-dormitorios-libertad-parque-los-reyes-_JM#position=29&search_layout=grid&type=item&tracking_id=a98e79ca-dc2b-4ac9-bc8f-48ab6449071e
Valor Conversable, Parque Almagro, Santiago, RM (Metropolitana)|4500|87|3|2|-33.450578|-70.6554553|https://www.portalinmobiliario.com/MLC-1473914431-valor-conversable-25504-_JM#position=15&search_layout=grid&type=item&tracking_id=97cde6bc-01c1-469f-98d7-49e578b4afd5
Serrano Con Tarapacá, Bulnes, Santiago, RM (Metropolitana)|1990|30|1|1|-33.448118|-70.6484594|https://www.portalinmobiliario.com/MLC-1461269691-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=2&search_layout=grid&type=item&tracking_id=5ab6efbd-9e95-404b-aebf-e4f9c54ab53d
Santo Domingo, 1200 - 1500, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3762|95|2|3|-33.436619|-70.656004|https://www.portalinmobiliario.com/MLC-1475475623-venta-departamento-santo-domingo-santiago-_JM#position=14&search_layout=grid&type=item&tracking_id=9edf42cc-b6d9-4871-ad16-be4d2119ff26
Avenida Vicuña Mackenna 1725, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2240|60|2|1|-33.4664034|-70.6270115|https://www.portalinmobiliario.com/MLC-2269528442-departamento-nuevo-_JM#position=16&search_layout=grid&type=item&tracking_id=1feaef49-5309-41cc-939b-0b2cd2306cac
Condor/san Diego, San Diego, Santiago, RM (Metropolitana)|2720|65|2|2|-33.4503745|-70.6490911|https://www.portalinmobiliario.com/MLC-2193494864-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=10&search_layout=grid&type=item&tracking_id=633394a1-3e6d-4422-9190-7d8676bf0a16
General Gana 1063, Santiago, Chile, Franklin - Biobío, Santiago, RM (Metropolitana)|1390|29|1|1|-33.4707988|-70.6478797|https://www.portalinmobiliario.com/MLC-1474961631-depto-san-diego-general-gana-1063-_JM#position=33&search_layout=grid&type=item&tracking_id=99f60eaa-8e14-45ee-9e01-d7188c481cb1
Teatinos, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|5359|85|2|2|-33.4364196|-70.6564865|https://www.portalinmobiliario.com/MLC-2318406652-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=1&search_layout=grid&type=item&tracking_id=66bc2cea-04f4-46ec-af43-44861db2ec3d
Avenida Brasil / Santo Domingo, Barrio Brasil, Santiago, RM (Metropolitana)|2850|34|1|1|-33.4373847|-70.6643418|https://www.portalinmobiliario.com/MLC-1477495587-avenida-brasil-santo-domingo-_JM#position=30&search_layout=grid&type=item&tracking_id=3c68a156-359e-45e6-8ef2-690f1500b577
Loft En En El Centro De Santiago, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2490|40|1|1|-33.4403546|-70.6567062|https://www.portalinmobiliario.com/MLC-2370786206-loft-en-en-el-centro-de-santiago-10180-_JM#position=41&search_layout=grid&type=item&tracking_id=07845d48-f48e-4d2d-8177-8db0ae602cd7
Eleuterio Ramirez / Nataniel Cox, Parque Almagro, Santiago, RM (Metropolitana)|2350|33|1|1|-33.4500154|-70.653714|https://www.portalinmobiliario.com/MLC-2121724242-venta-departamento-santiago-parque-almagro-1-dormitorio-_JM#position=32&search_layout=grid&type=item&tracking_id=70748f2c-508c-40ba-a7a7-76ab9f1e63f0
San Ignacio 633, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|2632|55|2|2|-33.4539477|-70.6559472|https://www.portalinmobiliario.com/MLC-1469619987-vendo-departamento-san-ignacio-633-_JM#position=12&search_layout=grid&type=item&tracking_id=7e67677d-67e7-455f-9c49-9965ef8a9c64
Metro Toesca,  Con Bodega. Oportunidad, Ejército - Toesca, Santiago, RM (Metropolitana)|2490|49|2|1|-33.4529635|-70.6596531|https://www.portalinmobiliario.com/MLC-2068375758-metro-toesca-con-bodega-oportunidad-_JM#position=37&search_layout=grid&type=item&tracking_id=6e3687e4-55ff-4950-ba01-447ca3ee5f7b
Vergara 699, Meiggs, Santiago, RM (Metropolitana)|3130|68|2|2|-33.4560288|-70.6748676|https://www.portalinmobiliario.com/MLC-2283940156-comodidad-y-conveniencia-tu-nuevo-hogar-en-santiago-centro-_JM#position=9&search_layout=grid&type=item&tracking_id=fa1f1fc1-4e3b-4900-8fb6-8e7997f099b7
Placer 1156, Santiago, Chile, Franklin - Biobío, Santiago, RM (Metropolitana)|2151|46|3|1|-33.4757559|-70.6487939|https://www.portalinmobiliario.com/MLC-1477113975-departamento-3d1b-liquida-banco-en-metro-franklin-_JM#position=4&search_layout=grid&type=item&tracking_id=4de0ff12-7d85-4a09-a5bc-23b187016a29
Cerro Sta Lucia Hermoso Parquet Y Terraza, Barrio San Borja, Santiago, RM (Metropolitana)|4250|105|1|1|-33.4421939|-70.6429441|https://www.portalinmobiliario.com/MLC-2224246542-cerro-sta-lucia-hermoso-parquet-y-terraza-_JM#position=48&search_layout=grid&type=item&tracking_id=5591f879-676e-4656-aacd-4c634b94f5b8
C35263 - Venta Departamento Parque Los Reyes - 3d2b1bo, Parque Los Reyes, Santiago, RM (Metropolitana)|3493|81|3|2|-33.430169|-70.6664828|https://www.portalinmobiliario.com/MLC-1470977701-c35263-venta-departamento-parque-los-reyes-3d2b1bo-_JM#position=9&search_layout=grid&type=item&tracking_id=184bf467-db98-4bf4-85e2-918796730ae5
General Gana, Franklin - Biobío, Santiago, RM (Metropolitana)|1990|39|2|1|-33.4707734|-70.648008|https://www.portalinmobiliario.com/MLC-1451283747-departamento-general-gana-id-110431-_JM#position=18&search_layout=grid&type=item&tracking_id=e0db2cf9-9e02-4b77-afb8-9db15e17b3fb
Jose Miguel Carrera/gorbea, Ejército - Toesca, Santiago, RM (Metropolitana)|2203|38|1|1|-33.4515539|-70.6630651|https://www.portalinmobiliario.com/MLC-2086578522-venta-departamento-santiago-de-1-dormitorio-bano-en-suite-_JM#position=1&search_layout=grid&type=item&tracking_id=fa1f1fc1-4e3b-4900-8fb6-8e7997f099b7
San Ignacio De Loyola, 1 - 300, Parque Almagro, Santiago, RM (Metropolitana)|3500|57|2|1|-33.4587244|-70.6556854|https://www.portalinmobiliario.com/MLC-1469992469-departamento-amplio-en-venta-santiago-_JM#position=17&search_layout=grid&type=item&tracking_id=aeec4c64-2f1b-4010-8dde-30ac1e686bb2
Av. Portugal 542, Santiago, Región Metropolitana, Chile, Santa Isabel, Santiago, RM (Metropolitana)|4290|68|2|2|-33.4487585|-70.6350251|https://www.portalinmobiliario.com/MLC-2088733318-increible-ubicacion-inmediato-metro-santa-isabel-_JM#position=45&search_layout=grid&type=item&tracking_id=5e123917-8ae4-4fbc-af57-c075ac0a25c3
Oportunidad De Inversión! Financiamos 15%, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1920|34|1|1|-33.4332637|-70.6533075|https://www.portalinmobiliario.com/MLC-1475260279-oportunidad-de-inversion-financiamos-15-19701-_JM#position=23&search_layout=grid&type=item&tracking_id=07da5b4d-f244-42bd-8a63-1e01476fcd2e
San Francisco 265, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|3000|0|2|1|-33.4479567|-70.6475642|https://www.portalinmobiliario.com/MLC-2283920522-departamento-2-dormitorios-en-venta-san-francisco-santiago-_JM#position=24&search_layout=grid&type=item&tracking_id=5d04377c-6937-4a26-8154-fb26f02add0f
Morande Con Santo Domingo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2500|47|2|2|-33.4366783|-70.6556462|https://www.portalinmobiliario.com/MLC-1468195473-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=1&search_layout=grid&type=item&tracking_id=0ca39672-0ea5-4efa-9c9d-25851a13f3de
Metro Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)|2700|44|2|2|-33.4475493|-70.63403|https://www.portalinmobiliario.com/MLC-2388661974-departamento-en-venta-de-2-dorm-en-santiago-msanta-isabel-_JM#position=30&search_layout=grid&type=item&tracking_id=1b2ac868-87b2-4cb4-b9fe-5c97faa2dccc
Zenteno 1482, Parque O'Higgins, Santiago, RM (Metropolitana)|1350|40|2|1|-33.4656243|-70.6498174|https://www.portalinmobiliario.com/MLC-1456649555-gran-oportunidad-de-inversion-_JM#position=17&search_layout=grid&type=item&tracking_id=ab73074f-879e-47ba-97fc-3ac57689706a
Nuevo Precio! Depto En Nataniel Cox Gran Ubicacion, Parque O'Higgins, Santiago, RM (Metropolitana)|2300|45|2|1|-33.4610851|-70.651423|https://www.portalinmobiliario.com/MLC-1473409033-nuevo-precio-depto-en-nataniel-cox-gran-ubicacion-_JM#position=22&search_layout=grid&type=item&tracking_id=92e60104-7d52-460c-8ad7-967871aeb542
Blanco Encalada, Santiago Centro 1d1b, Barrio República, Santiago, RM (Metropolitana)|2827|37|1|1|-33.4576973|-70.6704505|https://www.portalinmobiliario.com/MLC-1460206843-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=44&search_layout=grid&type=item&tracking_id=2c7cc6b8-ec00-4cc1-b647-fadd07f65965
Sargento Aldea - San Diego, Parque O'Higgins, Santiago, RM (Metropolitana)|1800|33|1|1|-33.4687714|-70.6491365|https://www.portalinmobiliario.com/MLC-2389259402-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=36&search_layout=grid&type=item&tracking_id=2dce33c9-a2a7-41d4-97a7-44a2755aa8c2
Balmaceda Con Av Brasil, Parque Los Reyes, Santiago, RM (Metropolitana)|4071|75|3|2|-33.4304602|-70.6664136|https://www.portalinmobiliario.com/MLC-2273282348-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=35&search_layout=grid&type=item&tracking_id=101a90e7-e1a4-4b22-a237-fd30b843ae5b
Avenida República 688-702, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)|3493|105|3|2|-33.4564737|-70.6663509|https://www.portalinmobiliario.com/MLC-1475781655-rebajado-solo-por-el-mes-de-abril-valor-referencial-145mm-_JM#position=13&search_layout=grid&type=item&tracking_id=13999c8a-d1f2-4118-9b20-8e946852e19a
Morandé Con Santo Domingo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3500|75|2|2|-33.4367812|-70.6542195|https://www.portalinmobiliario.com/MLC-1476817151-morande-con-santo-domingo-_JM#position=34&search_layout=grid&type=item&tracking_id=aac85dc0-0398-4d2c-a6c8-59d24ba23bb7
Manuel Antonio Tocornal 532, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|1580|25|0|1|-33.4497819|-70.6401288|https://www.portalinmobiliario.com/MLC-1464754661-buen-depto-monoambiente-con-vista-al-gran-santiago-centrico-_JM#position=17&search_layout=grid&type=item&tracking_id=162b65d3-5ff2-4403-98f6-2babfe1e82fe
General Gana, Franklin - Biobío, Santiago, RM (Metropolitana)|2100|35|1|1|-33.4708256|-70.6480873|https://www.portalinmobiliario.com/MLC-2288786228-departamento-general-gana-id-17983-_JM#position=32&search_layout=grid&type=item&tracking_id=4de0ff12-7d85-4a09-a5bc-23b187016a29
Sgto. Aldea 1156, Parque O'Higgins, Santiago, RM (Metropolitana)|2250|29|1|1|-33.468788|-70.649117|https://www.portalinmobiliario.com/MLC-1391298811-edificio-sgto-aldea-vista-nororiente-piso-5-_JM#position=26&search_layout=grid&type=item&tracking_id=c273fbd6-b709-4412-9c1d-d22dd3c0c8e5
