direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
Santa Isabel, 300 - 600, Santa Isabel, Santiago, RM (Metropolitana)|3400|63|2|2|-33.44857|-70.6373588|https://www.portalinmobiliario.com/MLC-2385907026-2d2b-bodega-y-estac-metro-santa-isabel-_JM#position=21&search_layout=grid&type=item&tracking_id=ff92b774-f9a3-4da1-80ae-913748c65dce
San Francisco 294, Bulnes, Santiago, RM (Metropolitana)|3188|45|2|1|-33.4482857|-70.6468747|https://www.portalinmobiliario.com/MLC-2150561606-vendo-centrico-departamento-2-dormitorios-_JM#position=34&search_layout=grid&type=item&tracking_id=c90c8392-2534-4859-ae8c-cdf6a80846da
Avenida Portugal 415, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2768|50|2|2|-33.4474162|-70.6358857|https://www.portalinmobiliario.com/MLC-1446146505-departamento-amoblado-2d-2b-1e-1b-_JM#position=23&search_layout=grid&type=item&tracking_id=bace3b35-d932-42d7-89a5-7969285f1631
Entre Calles Curico Y Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)|2123|46|1|1|-33.4499366|-70.6430477|https://www.portalinmobiliario.com/MLC-2244797500-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=33&search_layout=grid&type=item&tracking_id=5f3427cd-b8da-4a35-aa22-08f3211398f4
Santa Elena 898, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)|3600|48|2|2|-33.4534132|-70.6318445|https://www.portalinmobiliario.com/MLC-1460192259-departamento-en-venta-en-santa-elena-vicuna-mackenna-_JM#position=48&search_layout=grid&type=item&tracking_id=9ec44c88-b33f-4be0-8f6e-6ec08935bd26
Inmediato A Metro Toesca, Parque Almagro, Santiago, RM (Metropolitana)|2390|44|2|2|-33.4532853|-70.6574588|https://www.portalinmobiliario.com/MLC-1478328067-departamento-en-venta-en-santiago-_JM#position=47&search_layout=grid&type=item&tracking_id=9093ed2b-eb0d-4d38-96d9-198b69677791
Ramón Corvalán Melgarejo, Barrio San Borja, Santiago, RM (Metropolitana)|4100|58|1|2|-33.4378863|-70.6362044|https://www.portalinmobiliario.com/MLC-2123438396-departamento-ramon-corvalan-melgarejo-id-65516-_JM#position=1&search_layout=grid&type=item&tracking_id=a9bfc503-6d66-41ac-9061-e01bb7879329
Brasil / Santo Domingo, Barrio Brasil, Santiago, RM (Metropolitana)|3390|31|1|1|-33.4374266|-70.6642933|https://www.portalinmobiliario.com/MLC-1468156253-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=22&search_layout=grid&type=item&tracking_id=feed9058-fd81-49fc-b95e-4ff3f7520f6a
Metro Cumming / Cueto, Parque Los Reyes, Santiago, RM (Metropolitana)|1990|30|1|1|-33.4296658|-70.6734867|https://www.portalinmobiliario.com/MLC-2311127530-oportunidad-en-venta-de-1-dorm-en-santiago-_JM#position=35&search_layout=grid&type=item&tracking_id=a98e79ca-dc2b-4ac9-bc8f-48ab6449071e
|0|0|0|0|||https://www.portalinmobiliario.com/MLC-1478376789-venta-departamento-santiago-2-dorm-metro-parque-ohiggins-_JM#position=41&search_layout=grid&type=item&tracking_id=faf06f1a-4915-4f30-ae6b-3b7ddff92556
Sector Metro Santa Ana, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1900|32|1|1|-33.4381033|-70.6599026|https://www.portalinmobiliario.com/MLC-2383019202-sector-metro-santa-ana-_JM#position=13&search_layout=grid&type=item&tracking_id=cb989e76-6b87-4c2f-a702-bd2fce358c1a
Depto Venta Sector Bellas Artes Inversionista, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|4500|83|3|2|-33.4363799|-70.6437145|https://www.portalinmobiliario.com/MLC-2345438522-depto-venta-sector-bellas-artes-inversionista-_JM#position=38&search_layout=grid&type=item&tracking_id=3699db9e-8e7e-4aa9-8e0a-fe4f61e1f83b
Av. Santa Rosa, 5700 - 6000, Franklin - Biobío, Santiago, RM (Metropolitana)|1780|45|2|1|-33.476628|-70.643436|https://www.portalinmobiliario.com/MLC-1464439593-comodo-departamento-con-buena-conectividad-_JM#position=30&search_layout=grid&type=item&tracking_id=4de0ff12-7d85-4a09-a5bc-23b187016a29
Av. Portugal/ Copiapó, Barrio Diez de Julio, Santiago, RM (Metropolitana)|5100|83|3|2|-33.4528418|-70.6339946|https://www.portalinmobiliario.com/MLC-1440927257-venta-departamento-santiago-3-dormitorios-2-banos-estacionam-_JM#position=28&search_layout=grid&type=item&tracking_id=c90c8392-2534-4859-ae8c-cdf6a80846da
San Diego 161, Bulnes, Santiago, RM (Metropolitana)|1850|32|1|1|-33.4467263|-70.651116|https://www.portalinmobiliario.com/MLC-1475501745-venta-depto-1-habitacion-san-diego-santiago-5099-_JM#position=8&search_layout=grid&type=item&tracking_id=98d86d59-1cf9-435d-bf9f-4b9f369b3137
Vicuña Mackenna/santa Elena, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|3600|55|3|2|-33.4663656|-70.6278835|https://www.portalinmobiliario.com/MLC-2375781668-departamento-en-venta-en-santiago-_JM#position=42&search_layout=grid&type=item&tracking_id=22c846a4-8db2-4cdf-9360-cb3db1e09ce6
Carmen, Barrio Diez de Julio, Santiago, RM (Metropolitana)|3400|35|1|1|-33.4519088|-70.6407025|https://www.portalinmobiliario.com/MLC-2117686900-departamento-carmen-id-91442-_JM#position=26&search_layout=grid&type=item&tracking_id=69bec6bd-6a7c-4f18-b658-5ec9b236d1c1
Eleuterio Ramírez 1446, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|2800|49|2|1|-33.450578|-70.6554553|https://www.portalinmobiliario.com/MLC-1438946623-venta-departamento-eleuterio-ramirez-metro-moneda-_JM#position=39&search_layout=grid&type=item&tracking_id=1bf44437-986d-4cfe-8f9c-77f07a1dd275
Entrega Inmediata Eleuterio Ramírez / San Francisco, Bulnes, Santiago, RM (Metropolitana)|3490|76|3|2|-33.4483373|-70.647064|https://www.portalinmobiliario.com/MLC-1477932533-entrega-inmediata-3d2b-estacionamiento-metro-u-de-chile-_JM#position=14&search_layout=grid&type=item&tracking_id=ff92b774-f9a3-4da1-80ae-913748c65dce
Amunátegui, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|5200|97|3|2|-33.4427946|-70.6562628|https://www.portalinmobiliario.com/MLC-2117635152-departamento-amunategui-id-67377-_JM#position=28&search_layout=grid&type=item&tracking_id=b3f7775b-3e8e-4e74-b8ce-f5e45d1fb8f8
Centro Histórico de Santiago, Santiago, RM (Metropolitana)|4300|68|3|2|-33.4452217|-70.6573657|https://www.portalinmobiliario.com/MLC-1458133107-venta-departamento-santiago-centro-_JM#position=27&search_layout=grid&type=item&tracking_id=051b4ada-34bb-4aee-88b0-2b4f22f6e389
Curicó 234, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2000|32|1|1|-33.4463285|-70.6438092|https://www.portalinmobiliario.com/MLC-1454426065-oportunidad-inversion-dpto-1d1b-curico-234-san-isidro-_JM#position=44&search_layout=grid&type=item&tracking_id=2edf3943-efe5-4003-9c39-44867b9e9402
José Miguel Carrera / Barrio República, Ejército - Toesca, Santiago, RM (Metropolitana)|2350|35|1|1|-33.4511384|-70.6631794|https://www.portalinmobiliario.com/MLC-2311138868-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=12&search_layout=grid&type=item&tracking_id=d9cf5051-2805-4736-81f7-3a7a95513857
San Isidro 488, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2419|38|1|1|-33.4499566|-70.6427312|https://www.portalinmobiliario.com/MLC-1451556125-santa-isabel-san-isidro-_JM#position=20&search_layout=grid&type=item&tracking_id=1ea50ae8-cf68-41d7-8be0-18e64d4a743f
Avenida Santa Rosa 950, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2069|47|2|1|-33.4564187|-70.6433213|https://www.portalinmobiliario.com/MLC-2340175174-santa-rosa-con-avdamatta-metro-matta-acogedor-dpto-_JM#position=11&search_layout=grid&type=item&tracking_id=b7926041-5dfe-4da6-8510-47a42ad4baa0
Aldunate 900 - 1200, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|1505|38|1|1|-33.4595999|-70.6543016|https://www.portalinmobiliario.com/MLC-2324833040-oportunidad-depto-a-pasos-metro-pque-ohiggins-_JM#position=29&search_layout=grid&type=item&tracking_id=aeec4c64-2f1b-4010-8dde-30ac1e686bb2
Monjitas 372, Santiago, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)|2000|38|1|1|-33.4366622|-70.6427507|https://www.portalinmobiliario.com/MLC-1466629575-dpto-1d1b-barrio-lastarria-pasos-metro-bellas-artes-_JM#position=5&search_layout=grid&type=item&tracking_id=6b3fb110-652b-47a5-8704-cc0807131d52
Serrano 708, San Diego, Santiago, RM (Metropolitana)|1343|35|1|1|-33.4540409|-70.6474231|https://www.portalinmobiliario.com/MLC-1472792033-vendo-departamento-antiguo-serrano-esquina-10-de-julio-_JM#position=3&search_layout=grid&type=item&tracking_id=e0382dc1-7054-48a8-bb2d-ff92fc77274d
Victoria / Lord Cochrane, Parque O'Higgins, Santiago, RM (Metropolitana)|1979|42|2|2|-33.465072|-70.652978|https://www.portalinmobiliario.com/MLC-2154812988-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=26&search_layout=grid&type=item&tracking_id=b2ec1abd-3dbc-4307-84f4-db2442c167f8
San Francisco 300 - 600, Santiago, Región Metropolitana, Chile, San Diego, Santiago, RM (Metropolitana)|1600|22|1|1|-33.4491748|-70.6470786|https://www.portalinmobiliario.com/MLC-2341440208-san-francisco-condor-_JM#position=20&search_layout=grid&type=item&tracking_id=72e2b5c7-ee9b-47b9-b4be-5de6ade046d0
Mapocho, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1990|29|1|1|-33.4321176|-70.6591836|https://www.portalinmobiliario.com/MLC-2117673884-departamento-mapocho-id-49626-_JM#position=47&search_layout=grid&type=item&tracking_id=8e1e43a1-f400-47ac-893c-199de89563b4
Lord Cochrane Con Condor, Parque Almagro, Santiago, RM (Metropolitana)|2500|41|2|1|-33.4509666|-70.6542821|https://www.portalinmobiliario.com/MLC-1464665287-lord-cochrane-con-condor-_JM#position=44&search_layout=grid&type=item&tracking_id=ad89b61c-35d9-4370-9a9f-5c52e7f12fa2
Zenteno, 900 - 1200, San Diego, Santiago, RM (Metropolitana)|2100|37|2|1|-33.458537|-70.6506157|https://www.portalinmobiliario.com/MLC-2228363624-departamento-remodelado-conectividad-_JM#position=5&search_layout=grid&type=item&tracking_id=b113955d-6919-4870-8948-612f2d006649
Santa Isabel, Santiago, RM (Metropolitana)|3300|76|3|2|-33.4491762|-70.639045|https://www.portalinmobiliario.com/MLC-2356135162-avenida-santa-isabel-lira-_JM#position=48&search_layout=grid&type=item&tracking_id=87d5049e-0fb5-461b-84d9-52af890f5436
Av Alameda Libertador Bernardo O'higgins 1 - 300, Santiago, Chile, Barrio San Borja, Santiago, RM (Metropolitana)|5151|87|3|2|-33.4401826|-70.6400977|https://www.portalinmobiliario.com/MLC-1451347551-departamento-oficina-portugal-23-_JM#position=43&search_layout=grid&type=item&tracking_id=5591f879-676e-4656-aacd-4c634b94f5b8
Rosas 900 - 1200, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2750|57|2|1|-33.4354852|-70.6540644|https://www.portalinmobiliario.com/MLC-1473946903-departamento-2d-1-b-con-vista-norte-calle-rosasmorande-_JM#position=15&search_layout=grid&type=item&tracking_id=aac85dc0-0398-4d2c-a6c8-59d24ba23bb7
Santa Isabel, Santiago, RM (Metropolitana)|3300|51|2|2|-33.447767|-70.642565|https://www.portalinmobiliario.com/MLC-1477716167-depto-2-dormitorios-estacionamiento-y-bodega-_JM#position=14&search_layout=grid&type=item&tracking_id=1876426f-c6ea-4154-89ed-ecf6891ff8ae
Sazié 2032, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|2490|45|1|1|-33.4502805|-70.6638475|https://www.portalinmobiliario.com/MLC-2355071260-cercano-a-metro-republica-y-toesca-_JM#position=7&search_layout=grid&type=item&tracking_id=242369c3-e4f3-4302-8812-fc2d99a49ef1
Av. Libertador Bernardo O'higgins 268, Departamento 56, Santiago, Chile, Barrio San Borja, Santiago, RM (Metropolitana)|4200|90|2|1|-33.4402905|-70.6393621|https://www.portalinmobiliario.com/MLC-2260240086-metro-universidad-catolica-remodelado-amplios-dormitorios-_JM#position=37&search_layout=grid&type=item&tracking_id=a8c2002b-11fb-4c60-813d-ee8b70250e71
Arturo Prat, Parque O'Higgins, Santiago, RM (Metropolitana)|2390|31|1|1|-33.4624451|-70.6465442|https://www.portalinmobiliario.com/MLC-2117648280-departamento-arturo-prat-id-38554-_JM#position=26&search_layout=grid&type=item&tracking_id=156d961a-2fc1-4934-b172-d3b22e115faa
Lord Cochrane, Parque Almagro, Santiago, RM (Metropolitana)|2650|34|1|1|-33.4509702|-70.6544379|https://www.portalinmobiliario.com/MLC-1436894891-departamento-lord-cochrane-id-92925-_JM#position=9&search_layout=grid&type=item&tracking_id=fe6fe6ef-64eb-4a62-b350-0ed39423ca2d
Argomedo 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3800|67|2|2|-33.4500814|-70.6356379|https://www.portalinmobiliario.com/MLC-1475786577-luminoso-departamento-con-estacionamiento-en-santa-isabel-_JM#position=14&search_layout=grid&type=item&tracking_id=162b65d3-5ff2-4403-98f6-2babfe1e82fe
Balmaceda, 2088, Parque Los Reyes, Santiago, RM (Metropolitana)|2800|57|2|2|-33.427406|-70.675682|https://www.portalinmobiliario.com/MLC-2089074122-departamento-en-venta-_JM#position=1&search_layout=grid&type=item&tracking_id=030364f5-77bc-491f-b366-9b2612cd13f0
Gral. Gana 1125, 8361461 Santiago, Región Metropolitana, Chile, Franklin - Biobío, Santiago, RM (Metropolitana)|2900|29|1|1|-33.4708417|-70.6480925|https://www.portalinmobiliario.com/MLC-1442693367-departamento-en-venta-_JM#position=5&search_layout=grid&type=item&tracking_id=99f60eaa-8e14-45ee-9e01-d7188c481cb1
Parque De La Familia, Parque Los Reyes, Santiago, RM (Metropolitana)|2750|70|3|2|-33.4274661|-70.6752902|https://www.portalinmobiliario.com/MLC-1458643993-departamento-en-venta-en-santiago-_JM#position=36&search_layout=grid&type=item&tracking_id=030364f5-77bc-491f-b366-9b2612cd13f0
San Diego 1473, Parque O'Higgins, Santiago, RM (Metropolitana)|1800|34|2|1|-33.465248|-70.648949|https://www.portalinmobiliario.com/MLC-1454856319-edificio-san-diego-vista-norponiente-piso-16-_JM#position=8&search_layout=grid&type=item&tracking_id=19e9dcd2-f0ff-4664-bb16-516cea3bc611
Avenida España 471, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)|1998|40|1|1|-33.4545836|-70.6691721|https://www.portalinmobiliario.com/MLC-2368401958-excelente-oportunidad-rebajado-_JM#position=18&search_layout=grid&type=item&tracking_id=b9c032f9-309d-4116-a5e3-c3ce70f433de
Santiago, Barrio República, Santiago, RM (Metropolitana)|2259|26|1|1|-33.4488897|-70.6692655|https://www.portalinmobiliario.com/MLC-2060815586-excelente-deptos-nuevos-estudio-santiago-_JM#position=14&search_layout=grid&type=item&tracking_id=2c7cc6b8-ec00-4cc1-b647-fadd07f65965
Santiago Centro, Metro Parque Almagro, Parque Almagro, Santiago, RM (Metropolitana)|2100|53|2|2|-33.4504459|-70.650784|https://www.portalinmobiliario.com/MLC-1461837061-departamento-en-venta-2dorm2banosbodega-stgo-centro-_JM#position=24&search_layout=grid&type=item&tracking_id=aeec4c64-2f1b-4010-8dde-30ac1e686bb2
Avenida Vicuña Mackenna 1200 - 1500, Ñuñoa, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1500|22|1|1|-33.4569461|-70.6296562|https://www.portalinmobiliario.com/MLC-1477759167-vicuna-mackenna-metro-irarrazaval-_JM#position=19&search_layout=grid&type=item&tracking_id=5228b278-2f1a-4ecf-86ff-04dc450ac31b
Metro Irrarazaval 1d1b Oportunidad De Inversión, Barrio Diez de Julio, Santiago, RM (Metropolitana)|1827|42|1|1|-33.4528418|-70.6339946|https://www.portalinmobiliario.com/MLC-2338911912-metro-irrarazaval-1d1b-oportunidad-de-inversion-_JM#position=44&search_layout=grid&type=item&tracking_id=4f4e1fc5-3644-4d6e-a5dc-89174a8d85c2
Manuel Rodriguez, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2950|53|2|2|-33.443196|-70.6598459|https://www.portalinmobiliario.com/MLC-1445137507-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=46&search_layout=grid&type=item&tracking_id=7900a9c9-244b-4ff1-ba24-2c2435fc25cf
Av. Vicuña Mackenna 1801, Ñuñoa, Santiago, Región Metropolitana, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2900|46|2|1|-33.4671475|-70.6268516|https://www.portalinmobiliario.com/MLC-2385883836-depto-a-pasos-metro-nuble-_JM#position=8&search_layout=grid&type=item&tracking_id=5228b278-2f1a-4ecf-86ff-04dc450ac31b
Marín 335, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2392|48|2|2|-33.4459678|-70.6373406|https://www.portalinmobiliario.com/MLC-1476379199-departamento-2-amplios-dormitorios-marin-santiago-_JM#position=29&search_layout=grid&type=item&tracking_id=2f69ac8f-a00c-437f-b1b8-df202a04db5c
Metro Bellas Artes, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2099|52|1|1|-33.4369313|-70.6458442|https://www.portalinmobiliario.com/MLC-2274452108-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=41&search_layout=grid&type=item&tracking_id=49943384-f989-4205-b91b-6e8f87608dc8
Bandera 898, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1781|34|1|1|-33.4332638|-70.6533075|https://www.portalinmobiliario.com/MLC-2211200578-depto-amplio-amoblado-1-dormitorio-viene-con-cama-abatible-_JM#position=42&search_layout=grid&type=item&tracking_id=07da5b4d-f244-42bd-8a63-1e01476fcd2e
Entre Nataniel Cox Y San Diego, Parque O'Higgins, Santiago, RM (Metropolitana)|1550|34|1|1|-33.4687803|-70.6490745|https://www.portalinmobiliario.com/MLC-1475454779-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=15&search_layout=grid&type=item&tracking_id=3121f85d-535d-45e2-805e-a650afc0f2b2
Santo Domingo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1900|23|1|1|-33.4357932|-70.6455402|https://www.portalinmobiliario.com/MLC-2111458214-departamento-santo-domingo-id-107901-_JM#position=46&search_layout=grid&type=item&tracking_id=66bc2cea-04f4-46ec-af43-44861db2ec3d
Vicuña Mackenna 625, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2090|29|1|1|-33.449228|-70.6320346|https://www.portalinmobiliario.com/MLC-1438946103-oportunidad-de-inversion-1-dormi-1-bano-cocina-ame-_JM#position=26&search_layout=grid&type=item&tracking_id=ef61270b-cd58-4502-9b81-583dd0b0a3a3
José Miguel Carrera 464, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|3359|55|2|1|-33.4531292|-70.6628993|https://www.portalinmobiliario.com/MLC-2388753658-venta-depto-2-dorm-estac-y-bod-barrio-universitario-_JM#position=9&search_layout=grid&type=item&tracking_id=6e3687e4-55ff-4950-ba01-447ca3ee5f7b
Santa Rosa 1350, Santiago, RM (Metropolitana)|2307|19|1|1|-33.4625426|-70.6426064|https://www.portalinmobiliario.com/MLC-2253534544-santa-rosa-1350-_JM#position=14&search_layout=grid&type=item&tracking_id=c8438234-aa78-4abf-bca7-0237e04d9eb6
Chiloé 1951, Franklin - Biobío, Santiago, RM (Metropolitana)|3400|43|2|2|-33.471386|-70.645248|https://www.portalinmobiliario.com/MLC-1440356565-edificio-chiloe-vista-norte-piso-4-_JM#position=47&search_layout=grid&type=item&tracking_id=eea918e5-ee32-469b-8390-edf757239b31
Santa Elena, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|3282|56|2|2|-33.4588147|-70.6301606|https://www.portalinmobiliario.com/MLC-2117712686-departamento-santa-elena-id-77487-_JM#position=10&search_layout=grid&type=item&tracking_id=a9bfc503-6d66-41ac-9061-e01bb7879329
General Bulnes 749, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)|1881|60|2|1|-33.435903|-70.6706644|https://www.portalinmobiliario.com/MLC-1436509051-general-bulnesmetro-cumming-_JM#position=22&search_layout=grid&type=item&tracking_id=555da293-94ea-4d7a-8a9e-13990a6993fc
San Isidro 1 - 300, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2188|37|1|1|-33.4433282|-70.6448185|https://www.portalinmobiliario.com/MLC-2134963400-san-isidro-metro-santa-lucia-_JM#position=12&search_layout=grid&type=item&tracking_id=ef61270b-cd58-4502-9b81-583dd0b0a3a3
Santa Elena, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2100|42|2|1|-33.4669149|-70.6277899|https://www.portalinmobiliario.com/MLC-1451963939-departamento-santa-elena-id-118996-_JM#position=30&search_layout=grid&type=item&tracking_id=6e951999-8e82-47f7-8d86-0cebf6b5a687
Arturo Prat / Eyzaguirre Metro Parque Almagro Tt, San Diego, Santiago, RM (Metropolitana)|2500|40|1|1|-33.4524941|-70.6485744|https://www.portalinmobiliario.com/MLC-2269538274-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=44&search_layout=grid&type=item&tracking_id=d2548354-e2f9-417c-b525-a595a550e10c
A 2 Cuadras Metro Bellas Artes, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1790|32|1|1|-33.4366289|-70.6473979|https://www.portalinmobiliario.com/MLC-1463206007-departamento-en-venta-en-santiago-_JM#position=11&search_layout=grid&type=item&tracking_id=06e9d37c-e4c7-42cc-8f32-41c52f1a460f
José Miguel Carrera 300 - 600, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|3290|52|2|2|-33.4533919|-70.6628296|https://www.portalinmobiliario.com/MLC-2311016162-barrio-republica-2d-2b-1est-1-bod-pasos-metro-toesca-_JM#position=48&search_layout=grid&type=item&tracking_id=d3d923c6-bf97-4816-a99f-80211895a8ae
Sargento Aldea 1156, Parque O'Higgins, Santiago, RM (Metropolitana)|2655|43|2|2|-33.4687555|-70.6491418|https://www.portalinmobiliario.com/MLC-2369857610-refv982-en-venta-para-inversion-o-vivienda-propia-2-_JM#position=11&search_layout=grid&type=item&tracking_id=19e9dcd2-f0ff-4664-bb16-516cea3bc611
Libertad Cercano A Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)|2338|47|2|1|-33.4313159|-70.6749365|https://www.portalinmobiliario.com/MLC-2375778766-venta-dpto-2h-1b-bod-en-libertad-mapocho-santiago-_JM#position=42&search_layout=grid&type=item&tracking_id=030364f5-77bc-491f-b366-9b2612cd13f0
"Monjitas | A Pasos Metro Bellas Artes | Disponibilidad Inmediata., Centro Histórico de Santiago, Santiago, RM (Metropolitana)"|2350|35|1|1|-33.4371553|-70.6479471|https://www.portalinmobiliario.com/MLC-2274496430-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=5&search_layout=grid&type=item&tracking_id=8c555f80-a5b5-4edc-a367-4bf34d2a90d0
Barrio Lastarria, Santiago, RM (Metropolitana)|10150|250|4|5|-33.4360805|-70.6432358|https://www.portalinmobiliario.com/MLC-2325739944-venta-exclusivo-y-amplio-departamento-en-bellas-artes-_JM#position=18&search_layout=grid&type=item&tracking_id=57d97b73-890b-45d1-95ef-2187c7939a83
Miraflores 686, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|18900|300|3|2|-33.4350178|-70.6462729|https://www.portalinmobiliario.com/MLC-2268633120-espectacular-frente-al-parque-forestal-1956-_JM#position=21&search_layout=grid&type=item&tracking_id=cac34015-82c8-48da-84ce-baa4479e3461
Moneda, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1850|37|1|1|-33.4429013|-70.6538486|https://www.portalinmobiliario.com/MLC-2150794338-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=18&search_layout=grid&type=item&tracking_id=14e0d470-229c-4585-a472-1cb8dec6b125
Moneda, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2687|69|3|2|-33.4418559|-70.6467045|https://www.portalinmobiliario.com/MLC-2117699928-departamento-moneda-id-80507-_JM#position=6&search_layout=grid&type=item&tracking_id=b3f7775b-3e8e-4e74-b8ce-f5e45d1fb8f8
Ejército - Toesca, Santiago, RM (Metropolitana)|4990|110|4|2|-33.44764|-70.662308|https://www.portalinmobiliario.com/MLC-2117526266-departamento-en-venta-metro-los-heroes-vergara-_JM#position=15&search_layout=grid&type=item&tracking_id=861e6a3f-e77a-4c7e-bc20-867c51f8dae7
Sanfrancisco 242, Bulnes, Santiago, RM (Metropolitana)|2850|55|2|2|-33.4475242|-70.6467649|https://www.portalinmobiliario.com/MLC-2356974036-departamento-en-venta-de-2-dormitorios-y-2-banos-en-santiago-_JM#position=35&search_layout=grid&type=item&tracking_id=bee465cf-4ccd-4bdc-903b-e16c93170401
Zenteno 1490 Santiago, Parque O'Higgins, Santiago, RM (Metropolitana)|1300|37|2|1|-33.4658511|-70.6498096|https://www.portalinmobiliario.com/MLC-2314978700-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=10&search_layout=grid&type=item&tracking_id=221b4f95-b050-4621-8c6f-e63e754a5487
Vergara 412 Dep 33, Ejército - Toesca, Santiago, RM (Metropolitana)|2015|43|1|1|-33.4524703|-70.6617984|https://www.portalinmobiliario.com/MLC-1473049907-departamento-en-venta-en-santiago-_JM#position=22&search_layout=grid&type=item&tracking_id=6e3687e4-55ff-4950-ba01-447ca3ee5f7b
Santa Victoria 360, Santa Isabel, Santiago, RM (Metropolitana)|3520|58|2|2|-33.4476153|-70.6377644|https://www.portalinmobiliario.com/MLC-1452604189-comodo-departamento-en-venta-_JM#position=33&search_layout=grid&type=item&tracking_id=92f3fbc4-b221-4e2a-9eeb-264c988d4092
Nataniel Cox / Santiaguillo, Parque O'Higgins, Santiago, RM (Metropolitana)|2175|43|2|1|-33.4610851|-70.651423|https://www.portalinmobiliario.com/MLC-2329049702-venta-departamento-santiago-2-dorm-metro-parque-ohiggins-_JM#position=10&search_layout=grid&type=item&tracking_id=faf06f1a-4915-4f30-ae6b-3b7ddff92556
Domeyko 2010, Santiago Centro, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|3950|62|2|2|-33.4561567|-70.6627879|https://www.portalinmobiliario.com/MLC-1444459301-edificio-carrera-3-santiago-centro-_JM#position=48&search_layout=grid&type=item&tracking_id=b61a227c-11e1-43a5-8f75-1d77877e37d2
Arturo Prat 1 - 300, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|2300|70|2|2|-33.4490548|-70.6492125|https://www.portalinmobiliario.com/MLC-2316810650-oportunidad-silencioso-y-amplio-departamento-en-venta-_JM#position=38&search_layout=grid&type=item&tracking_id=d2548354-e2f9-417c-b525-a595a550e10c
San Diego 161, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|4300|23|1|1|-33.4468205|-70.651557|https://www.portalinmobiliario.com/MLC-2179059818-se-venden-2-departamentos-1-estacionamiento-santiago-centro-_JM#position=12&search_layout=grid&type=item&tracking_id=5d04377c-6937-4a26-8154-fb26f02add0f
Diagonal Paraguay/vicuña Mackenna, Santa Isabel, Santiago, RM (Metropolitana)|2687|45|1|1|-33.4421602|-70.6345772|https://www.portalinmobiliario.com/MLC-2356957920-departamento-diagonal-paraguayvicuna-mackenna-_JM#position=38&search_layout=grid&type=item&tracking_id=a1fe11d2-c0d7-4352-af1c-520c9899eed7
